,NAME,S1901_C04_012E
10098,ZCTA5 30639,-
10099,ZCTA5 30641,-
10100,ZCTA5 30642,27239
10101,ZCTA5 30643,22000
10102,ZCTA5 30646,40441
10103,ZCTA5 30648,-
10104,ZCTA5 30650,38125
10105,ZCTA5 30655,30711
10106,ZCTA5 30656,38835
10107,ZCTA5 30660,-
10108,ZCTA5 30662,24816
10109,ZCTA5 30663,20083
10110,ZCTA5 30664,44531
10111,ZCTA5 30665,15000
10112,ZCTA5 30666,60012
10113,ZCTA5 30667,30130
10114,ZCTA5 30668,22292
10115,ZCTA5 30669,25431
10116,ZCTA5 30673,22249
10117,ZCTA5 30677,43500
10118,ZCTA5 30678,37083
10119,ZCTA5 30680,35157
10120,ZCTA5 30683,33984
10121,ZCTA5 30701,26258
10122,ZCTA5 30705,26103
10123,ZCTA5 30707,34383
10124,ZCTA5 30708,-
10125,ZCTA5 30710,18929
10126,ZCTA5 30711,27159
10127,ZCTA5 30720,31624
10128,ZCTA5 30721,26198
10129,ZCTA5 30724,-
10130,ZCTA5 30725,24205
10131,ZCTA5 30726,-
10132,ZCTA5 30728,22783
10133,ZCTA5 30730,24344
10134,ZCTA5 30731,29063
10135,ZCTA5 30733,16207
10136,ZCTA5 30734,32880
10137,ZCTA5 30735,32847
10138,ZCTA5 30736,37608
10139,ZCTA5 30738,25668
10140,ZCTA5 30739,36667
10141,ZCTA5 30740,42958
10142,ZCTA5 30741,25922
10143,ZCTA5 30742,34240
10144,ZCTA5 30746,-
10145,ZCTA5 30747,20180
10146,ZCTA5 30750,46442
10147,ZCTA5 30751,-
10148,ZCTA5 30752,28224
10149,ZCTA5 30753,18044
10150,ZCTA5 30755,27543
10151,ZCTA5 30756,-
10152,ZCTA5 30757,51250
10153,ZCTA5 30802,27787
10154,ZCTA5 30803,37292
10155,ZCTA5 30805,31023
10156,ZCTA5 30807,15357
10157,ZCTA5 30808,22090
10158,ZCTA5 30809,62734
10159,ZCTA5 30810,18333
10160,ZCTA5 30812,-
10161,ZCTA5 30813,58059
10162,ZCTA5 30814,30870
10163,ZCTA5 30815,33814
10164,ZCTA5 30816,14909
10165,ZCTA5 30817,22520
10166,ZCTA5 30818,113105
10167,ZCTA5 30820,21619
10168,ZCTA5 30821,38867
10169,ZCTA5 30822,-
10170,ZCTA5 30823,27500
10171,ZCTA5 30824,26919
10172,ZCTA5 30828,27574
10173,ZCTA5 30830,28185
10174,ZCTA5 30833,33208
10175,ZCTA5 30901,14599
10176,ZCTA5 30904,28080
10177,ZCTA5 30905,31975
10178,ZCTA5 30906,27349
10179,ZCTA5 30907,50892
10180,ZCTA5 30909,45748
10181,ZCTA5 30912,-
10182,ZCTA5 31001,18633
10183,ZCTA5 31002,17596
10184,ZCTA5 31003,23846
10185,ZCTA5 31004,-
10186,ZCTA5 31005,73821
10187,ZCTA5 31006,22025
10188,ZCTA5 31007,15781
10189,ZCTA5 31008,24977
10190,ZCTA5 31009,23214
10191,ZCTA5 31011,59167
10192,ZCTA5 31012,16667
10193,ZCTA5 31014,26429
10194,ZCTA5 31015,21286
10195,ZCTA5 31016,16917
10196,ZCTA5 31017,29886
10197,ZCTA5 31018,29766
10198,ZCTA5 31019,-
10199,ZCTA5 31020,13800
10200,ZCTA5 31021,19710
10201,ZCTA5 31022,29688
10202,ZCTA5 31023,22772
10203,ZCTA5 31024,34001
10204,ZCTA5 31025,78478
10205,ZCTA5 31027,17565
10206,ZCTA5 31028,46467
10207,ZCTA5 31029,37917
10208,ZCTA5 31030,25072
10209,ZCTA5 31031,22546
10210,ZCTA5 31032,33409
10211,ZCTA5 31033,-
10212,ZCTA5 31034,-
10213,ZCTA5 31035,32083
10214,ZCTA5 31036,26996
10215,ZCTA5 31037,25461
10216,ZCTA5 31038,42917
10217,ZCTA5 31039,-
10218,ZCTA5 31041,16696
10219,ZCTA5 31042,28077
10220,ZCTA5 31044,14360
10221,ZCTA5 31045,-
10222,ZCTA5 31046,-
10223,ZCTA5 31047,54787
10224,ZCTA5 31049,-
10225,ZCTA5 31050,-
10226,ZCTA5 31051,-
10227,ZCTA5 31052,42530
10228,ZCTA5 31054,30991
10229,ZCTA5 31055,-
10230,ZCTA5 31057,7196
10231,ZCTA5 31058,-
10232,ZCTA5 31060,25481
10233,ZCTA5 31061,30496
10234,ZCTA5 31062,-
10235,ZCTA5 31063,13375
10236,ZCTA5 31064,25500
10237,ZCTA5 31065,52847
10238,ZCTA5 31066,-
10239,ZCTA5 31067,-
10240,ZCTA5 31068,17339
10241,ZCTA5 31069,27200
10242,ZCTA5 31070,19196
10243,ZCTA5 31071,-
10244,ZCTA5 31072,17688
10245,ZCTA5 31075,14440
10246,ZCTA5 31076,19688
10247,ZCTA5 31077,19271
10248,ZCTA5 31078,16715
10249,ZCTA5 31079,18125
10250,ZCTA5 31081,-
10251,ZCTA5 31082,20982
10252,ZCTA5 31083,16176
10253,ZCTA5 31084,-
10254,ZCTA5 31085,29332
10255,ZCTA5 31087,22354
10256,ZCTA5 31088,47806
10257,ZCTA5 31089,14918
10258,ZCTA5 31090,23060
10259,ZCTA5 31091,30599
10260,ZCTA5 31092,19739
10261,ZCTA5 31093,27018
10262,ZCTA5 31094,28393
10263,ZCTA5 31096,28635
10264,ZCTA5 31097,33750
10265,ZCTA5 31098,76000
10266,ZCTA5 31201,14461
10267,ZCTA5 31204,20969
10268,ZCTA5 31206,21408
10269,ZCTA5 31207,-
10270,ZCTA5 31210,39154
10271,ZCTA5 31211,27418
10272,ZCTA5 31213,-
10273,ZCTA5 31216,35923
10274,ZCTA5 31217,24212
10275,ZCTA5 31220,41425
10276,ZCTA5 31301,24812
10277,ZCTA5 31302,33770
10278,ZCTA5 31303,37568
10279,ZCTA5 31305,23095
10280,ZCTA5 31307,-
10281,ZCTA5 31308,31875
10282,ZCTA5 31309,19911
10283,ZCTA5 31312,31207
10284,ZCTA5 31313,40273
10285,ZCTA5 31314,-
10286,ZCTA5 31315,48460
10287,ZCTA5 31316,26429
10288,ZCTA5 31318,-
10289,ZCTA5 31320,29351
10290,ZCTA5 31321,42944
10291,ZCTA5 31322,60805
10292,ZCTA5 31323,30682
10293,ZCTA5 31324,53158
10294,ZCTA5 31326,40926
10295,ZCTA5 31327,-
10296,ZCTA5 31328,48611
10297,ZCTA5 31329,30495
10298,ZCTA5 31331,15000
10299,ZCTA5 31333,-
10300,ZCTA5 31401,36229
10301,ZCTA5 31404,32749
10302,ZCTA5 31405,34608
10303,ZCTA5 31406,43482
10304,ZCTA5 31407,52227
10305,ZCTA5 31408,40061
10306,ZCTA5 31409,-
10307,ZCTA5 31410,57520
10308,ZCTA5 31411,67398
10309,ZCTA5 31415,24741
10310,ZCTA5 31419,45421
10311,ZCTA5 31421,-
10312,ZCTA5 31501,26275
10313,ZCTA5 31503,22325
10314,ZCTA5 31510,27794
10315,ZCTA5 31512,-
10316,ZCTA5 31513,20845
10317,ZCTA5 31516,27695
10318,ZCTA5 31518,-
10319,ZCTA5 31519,22031
10320,ZCTA5 31520,22098
10321,ZCTA5 31522,56830
10322,ZCTA5 31523,32200
10323,ZCTA5 31524,-
10324,ZCTA5 31525,40154
10325,ZCTA5 31527,49114
10326,ZCTA5 31532,-
10327,ZCTA5 31533,21829
10328,ZCTA5 31535,21302
10329,ZCTA5 31537,23953
10330,ZCTA5 31539,20818
10331,ZCTA5 31542,19649
10332,ZCTA5 31543,19284
10333,ZCTA5 31544,-
10334,ZCTA5 31545,16941
10335,ZCTA5 31546,18375
10336,ZCTA5 31547,-
10337,ZCTA5 31548,43346
10338,ZCTA5 31549,16595
10339,ZCTA5 31550,-
10340,ZCTA5 31551,40673
10341,ZCTA5 31552,-
10342,ZCTA5 31553,28438
10343,ZCTA5 31554,22986
10344,ZCTA5 31555,30659
10345,ZCTA5 31556,-
10346,ZCTA5 31557,-
10347,ZCTA5 31558,42421
10348,ZCTA5 31560,26983
10349,ZCTA5 31561,-
10350,ZCTA5 31562,29519
10351,ZCTA5 31563,31429
10352,ZCTA5 31564,-
10353,ZCTA5 31565,25484
10354,ZCTA5 31566,16563
10355,ZCTA5 31567,-
10356,ZCTA5 31568,31914
10357,ZCTA5 31569,28400
10358,ZCTA5 31599,-
10359,ZCTA5 31601,18936
10360,ZCTA5 31602,27638
10361,ZCTA5 31605,41178
10362,ZCTA5 31606,22083
10363,ZCTA5 31620,23598
10364,ZCTA5 31622,25000
10365,ZCTA5 31623,22813
10366,ZCTA5 31624,15568
10367,ZCTA5 31625,-
10368,ZCTA5 31626,20588
10369,ZCTA5 31627,-
10370,ZCTA5 31629,31429
10371,ZCTA5 31630,16375
10372,ZCTA5 31631,-
10373,ZCTA5 31632,43843
10374,ZCTA5 31634,19146
10375,ZCTA5 31635,18882
10376,ZCTA5 31636,21635
10377,ZCTA5 31637,18333
10378,ZCTA5 31638,15368
10379,ZCTA5 31639,16959
10380,ZCTA5 31641,24044
10381,ZCTA5 31642,26103
10382,ZCTA5 31643,17304
10383,ZCTA5 31645,28169
10384,ZCTA5 31647,19844
10385,ZCTA5 31648,-
10386,ZCTA5 31649,-
10387,ZCTA5 31650,24792
10388,ZCTA5 31698,-
10389,ZCTA5 31699,-
10390,ZCTA5 31701,19369
10391,ZCTA5 31704,-
10392,ZCTA5 31705,18964
10393,ZCTA5 31707,40294
10394,ZCTA5 31709,26334
10395,ZCTA5 31711,48125
10396,ZCTA5 31712,23750
10397,ZCTA5 31714,28956
10398,ZCTA5 31716,-
10399,ZCTA5 31719,18355
10400,ZCTA5 31720,14500
10401,ZCTA5 31721,46341
10402,ZCTA5 31722,24286
10403,ZCTA5 31727,-
10404,ZCTA5 31730,41404
10405,ZCTA5 31733,15735
10406,ZCTA5 31735,-
10407,ZCTA5 31738,36542
10408,ZCTA5 31743,18500
10409,ZCTA5 31744,-
10410,ZCTA5 31747,-
10411,ZCTA5 31749,-
10412,ZCTA5 31750,23785
10413,ZCTA5 31753,-
10414,ZCTA5 31756,-
10415,ZCTA5 31757,38261
10416,ZCTA5 31763,45389
10417,ZCTA5 31764,11000
10418,ZCTA5 31765,17039
10419,ZCTA5 31768,20527
10420,ZCTA5 31771,25481
10421,ZCTA5 31772,-
10422,ZCTA5 31773,44536
10423,ZCTA5 31774,20556
10424,ZCTA5 31775,16100
10425,ZCTA5 31778,27542
10426,ZCTA5 31779,30538
10427,ZCTA5 31780,17057
10428,ZCTA5 31781,13708
10429,ZCTA5 31783,40667
10430,ZCTA5 31784,24280
10431,ZCTA5 31787,31667
10432,ZCTA5 31788,32297
10433,ZCTA5 31789,40521
10434,ZCTA5 31790,21205
10435,ZCTA5 31791,30906
10436,ZCTA5 31792,31160
10437,ZCTA5 31793,27031
10438,ZCTA5 31794,29634
10439,ZCTA5 31795,17344
10440,ZCTA5 31796,46500
10441,ZCTA5 31798,15682
10442,ZCTA5 31801,25500
10443,ZCTA5 31803,20709
10444,ZCTA5 31804,-
10445,ZCTA5 31805,26065
10446,ZCTA5 31806,18802
10447,ZCTA5 31807,68284
10448,ZCTA5 31808,55595
10449,ZCTA5 31810,18854
10450,ZCTA5 31811,52892
10451,ZCTA5 31812,31080
10452,ZCTA5 31814,-
10453,ZCTA5 31815,23333
10454,ZCTA5 31816,17464
10455,ZCTA5 31820,60332
10456,ZCTA5 31821,-
10457,ZCTA5 31822,17857
10458,ZCTA5 31823,-
10459,ZCTA5 31824,17330
10460,ZCTA5 31825,21012
10461,ZCTA5 31826,33911
10462,ZCTA5 31827,26250
10463,ZCTA5 31829,109250
10464,ZCTA5 31830,-
10465,ZCTA5 31831,39688
10466,ZCTA5 31832,-
10467,ZCTA5 31833,42574
10468,ZCTA5 31836,16397
10469,ZCTA5 31901,29821
10470,ZCTA5 31903,20510
10471,ZCTA5 31904,32484
10472,ZCTA5 31905,56385
10473,ZCTA5 31906,24674
10474,ZCTA5 31907,37180
10475,ZCTA5 31909,45042
10476,ZCTA5 32003,64077
10477,ZCTA5 32008,18840
10478,ZCTA5 32009,27235
10479,ZCTA5 32011,36023
10480,ZCTA5 32013,-
10481,ZCTA5 32024,33733
10482,ZCTA5 32025,33284
10483,ZCTA5 32026,-
10484,ZCTA5 32033,57000
10485,ZCTA5 32034,51576
10486,ZCTA5 32038,26521
10487,ZCTA5 32040,32267
10488,ZCTA5 32043,47474
10489,ZCTA5 32044,-
10490,ZCTA5 32046,38304
10491,ZCTA5 32052,26721
10492,ZCTA5 32053,30234
10493,ZCTA5 32054,32060
10494,ZCTA5 32055,27402
10495,ZCTA5 32058,39886
10496,ZCTA5 32059,38359
10497,ZCTA5 32060,25986
10498,ZCTA5 32061,-
10499,ZCTA5 32062,-
10500,ZCTA5 32063,46298
10501,ZCTA5 32064,32510
10502,ZCTA5 32065,46603
10503,ZCTA5 32066,23889
10504,ZCTA5 32068,48145
10505,ZCTA5 32071,17889
10506,ZCTA5 32072,-
10507,ZCTA5 32073,39450
10508,ZCTA5 32079,34000
10509,ZCTA5 32080,51508
10510,ZCTA5 32081,50876
10511,ZCTA5 32082,63207
10512,ZCTA5 32083,55163
10513,ZCTA5 32084,39004
10514,ZCTA5 32086,43170
10515,ZCTA5 32087,56440
10516,ZCTA5 32091,20740
10517,ZCTA5 32092,53989
10518,ZCTA5 32094,26875
10519,ZCTA5 32095,39729
10520,ZCTA5 32096,27396
10521,ZCTA5 32097,49063
10522,ZCTA5 32102,33590
10523,ZCTA5 32110,20902
10524,ZCTA5 32112,23586
10525,ZCTA5 32113,27604
10526,ZCTA5 32114,26622
10527,ZCTA5 32117,31656
10528,ZCTA5 32118,33583
10529,ZCTA5 32119,36056
10530,ZCTA5 32124,55983
10531,ZCTA5 32127,34329
10532,ZCTA5 32128,32973
10533,ZCTA5 32129,35894
10534,ZCTA5 32130,33246
10535,ZCTA5 32131,34107
10536,ZCTA5 32132,27303
10537,ZCTA5 32133,46786
10538,ZCTA5 32134,25606
10539,ZCTA5 32136,39750
10540,ZCTA5 32137,42029
10541,ZCTA5 32139,54016
10542,ZCTA5 32140,27228
10543,ZCTA5 32141,37401
10544,ZCTA5 32145,34205
10545,ZCTA5 32147,-
10546,ZCTA5 32148,24656
10547,ZCTA5 32157,-
10548,ZCTA5 32159,32976
10549,ZCTA5 32162,47530
10550,ZCTA5 32163,54559
10551,ZCTA5 32164,41147
10552,ZCTA5 32168,36777
10553,ZCTA5 32169,51792
10554,ZCTA5 32174,34585
10555,ZCTA5 32176,35815
10556,ZCTA5 32177,21656
10557,ZCTA5 32179,24355
10558,ZCTA5 32180,46000
10559,ZCTA5 32181,31750
10560,ZCTA5 32182,-
10561,ZCTA5 32187,-
10562,ZCTA5 32189,31000
10563,ZCTA5 32190,25000
10564,ZCTA5 32192,-
10565,ZCTA5 32193,-
10566,ZCTA5 32195,18071
10567,ZCTA5 32202,25439
10568,ZCTA5 32203,-
10569,ZCTA5 32204,43935
10570,ZCTA5 32205,44008
10571,ZCTA5 32206,22985
10572,ZCTA5 32207,39397
10573,ZCTA5 32208,24695
10574,ZCTA5 32209,21754
10575,ZCTA5 32210,34890
10576,ZCTA5 32211,30911
10577,ZCTA5 32212,-
10578,ZCTA5 32214,-
10579,ZCTA5 32216,38904
10580,ZCTA5 32217,36054
10581,ZCTA5 32218,37994
10582,ZCTA5 32219,45921
10583,ZCTA5 32220,43072
10584,ZCTA5 32221,44565
10585,ZCTA5 32222,36425
10586,ZCTA5 32223,45257
10587,ZCTA5 32224,53958
10588,ZCTA5 32225,46678
10589,ZCTA5 32226,39398
10590,ZCTA5 32227,-
10591,ZCTA5 32228,-
10592,ZCTA5 32233,55154
10593,ZCTA5 32234,27923
10594,ZCTA5 32244,35564
10595,ZCTA5 32246,60665
10596,ZCTA5 32250,67683
10597,ZCTA5 32254,23304
10598,ZCTA5 32256,52400
10599,ZCTA5 32257,41012
10600,ZCTA5 32258,58767
10601,ZCTA5 32259,57901
10602,ZCTA5 32266,61052
10603,ZCTA5 32277,33199
10604,ZCTA5 32301,40151
10605,ZCTA5 32303,38550
10606,ZCTA5 32304,22063
10607,ZCTA5 32305,29085
10608,ZCTA5 32306,-
10609,ZCTA5 32307,-
10610,ZCTA5 32308,48841
10611,ZCTA5 32309,48702
10612,ZCTA5 32310,22555
10613,ZCTA5 32311,47572
10614,ZCTA5 32312,55201
10615,ZCTA5 32313,-
10616,ZCTA5 32317,51667
10617,ZCTA5 32320,33485
10618,ZCTA5 32321,25486
10619,ZCTA5 32322,32961
10620,ZCTA5 32323,-
10621,ZCTA5 32324,30701
10622,ZCTA5 32327,44051
10623,ZCTA5 32328,30556
10624,ZCTA5 32330,16750
10625,ZCTA5 32331,34375
10626,ZCTA5 32332,-
10627,ZCTA5 32333,30077
10628,ZCTA5 32334,35000
10629,ZCTA5 32336,20714
10630,ZCTA5 32337,-
10631,ZCTA5 32340,23063
10632,ZCTA5 32343,31029
10633,ZCTA5 32344,27582
10634,ZCTA5 32346,34219
10635,ZCTA5 32347,25962
10636,ZCTA5 32348,20087
10637,ZCTA5 32350,35729
10638,ZCTA5 32351,30988
10639,ZCTA5 32352,28553
10640,ZCTA5 32355,22708
10641,ZCTA5 32356,-
10642,ZCTA5 32358,55750
10643,ZCTA5 32359,-
10644,ZCTA5 32360,-
10645,ZCTA5 32361,104667
10646,ZCTA5 32399,-
10647,ZCTA5 32401,31571
10648,ZCTA5 32403,-
10649,ZCTA5 32404,39483
10650,ZCTA5 32405,44588
10651,ZCTA5 32407,50000
10652,ZCTA5 32408,48777
10653,ZCTA5 32409,20625
10654,ZCTA5 32410,47639
10655,ZCTA5 32413,51849
10656,ZCTA5 32420,30763
10657,ZCTA5 32421,18707
10658,ZCTA5 32423,24227
10659,ZCTA5 32424,21397
10660,ZCTA5 32425,22011
10661,ZCTA5 32426,23625
10662,ZCTA5 32427,18456
10663,ZCTA5 32428,24205
10664,ZCTA5 32430,32760
10665,ZCTA5 32431,26429
10666,ZCTA5 32432,-
10667,ZCTA5 32433,26037
10668,ZCTA5 32435,36899
10669,ZCTA5 32437,33125
10670,ZCTA5 32438,34904
10671,ZCTA5 32439,43987
10672,ZCTA5 32440,27215
10673,ZCTA5 32442,27704
10674,ZCTA5 32443,17981
10675,ZCTA5 32444,45474
10676,ZCTA5 32445,27059
10677,ZCTA5 32446,25126
10678,ZCTA5 32448,14130
10679,ZCTA5 32449,-
10680,ZCTA5 32455,31033
10681,ZCTA5 32456,47669
10682,ZCTA5 32459,55659
10683,ZCTA5 32460,31987
10684,ZCTA5 32461,110972
10685,ZCTA5 32462,22151
10686,ZCTA5 32463,41250
10687,ZCTA5 32464,28068
10688,ZCTA5 32465,26890
10689,ZCTA5 32466,31711
10690,ZCTA5 32501,20034
10691,ZCTA5 32502,38940
10692,ZCTA5 32503,42061
10693,ZCTA5 32504,46773
10694,ZCTA5 32505,24667
10695,ZCTA5 32506,35379
10696,ZCTA5 32507,43677
10697,ZCTA5 32508,40449
10698,ZCTA5 32509,-
10699,ZCTA5 32511,-
10700,ZCTA5 32512,-
10701,ZCTA5 32514,43074
10702,ZCTA5 32526,42255
10703,ZCTA5 32530,-
10704,ZCTA5 32531,37756
10705,ZCTA5 32533,41108
10706,ZCTA5 32534,39107
10707,ZCTA5 32535,19625
10708,ZCTA5 32536,34524
10709,ZCTA5 32539,27229
10710,ZCTA5 32541,58659
10711,ZCTA5 32542,23646
10712,ZCTA5 32544,-
10713,ZCTA5 32547,44017
10714,ZCTA5 32548,39316
10715,ZCTA5 32550,45236
10716,ZCTA5 32561,53916
10717,ZCTA5 32563,49021
10718,ZCTA5 32564,-
10719,ZCTA5 32565,38516
10720,ZCTA5 32566,56193
10721,ZCTA5 32567,25150
10722,ZCTA5 32568,24650
10723,ZCTA5 32569,50469
10724,ZCTA5 32570,53058
10725,ZCTA5 32571,39389
10726,ZCTA5 32577,34730
10727,ZCTA5 32578,45061
10728,ZCTA5 32579,52681
10729,ZCTA5 32580,58970
10730,ZCTA5 32583,38365
10731,ZCTA5 32601,21160
10732,ZCTA5 32603,9460
10733,ZCTA5 32605,47899
10734,ZCTA5 32606,43026
10735,ZCTA5 32607,31447
10736,ZCTA5 32608,33212
10737,ZCTA5 32609,32533
10738,ZCTA5 32610,-
10739,ZCTA5 32612,-
10740,ZCTA5 32615,52999
10741,ZCTA5 32616,-
10742,ZCTA5 32617,24962
10743,ZCTA5 32618,39957
10744,ZCTA5 32619,27083
10745,ZCTA5 32621,-
10746,ZCTA5 32622,"2,500-"
10747,ZCTA5 32625,37656
10748,ZCTA5 32626,22200
10749,ZCTA5 32628,16242
10750,ZCTA5 32631,-
10751,ZCTA5 32634,-
10752,ZCTA5 32639,-
10753,ZCTA5 32640,24485
10754,ZCTA5 32641,24701
10755,ZCTA5 32643,27307
10756,ZCTA5 32648,-
10757,ZCTA5 32653,39097
10758,ZCTA5 32656,30963
10759,ZCTA5 32658,-
10760,ZCTA5 32664,45750
10761,ZCTA5 32666,32990
10762,ZCTA5 32667,21926
10763,ZCTA5 32668,25193
10764,ZCTA5 32669,41318
10765,ZCTA5 32680,32054
10766,ZCTA5 32681,-
10767,ZCTA5 32683,-
10768,ZCTA5 32686,21563
10769,ZCTA5 32692,-
10770,ZCTA5 32693,25813
10771,ZCTA5 32694,24454
10772,ZCTA5 32696,26808
10773,ZCTA5 32697,46875
10774,ZCTA5 32701,51673
10775,ZCTA5 32702,33646
10776,ZCTA5 32703,38864
10777,ZCTA5 32707,41648
10778,ZCTA5 32708,53706
10779,ZCTA5 32709,19152
10780,ZCTA5 32712,40771
10781,ZCTA5 32713,44635
10782,ZCTA5 32714,46157
10783,ZCTA5 32720,35873
10784,ZCTA5 32723,-
10785,ZCTA5 32724,27815
10786,ZCTA5 32725,41701
10787,ZCTA5 32726,32774
10788,ZCTA5 32730,32049
10789,ZCTA5 32732,45125
10790,ZCTA5 32735,32713
10791,ZCTA5 32736,51629
10792,ZCTA5 32738,37697
10793,ZCTA5 32744,33718
10794,ZCTA5 32746,47686
10795,ZCTA5 32750,43903
10796,ZCTA5 32751,48061
10797,ZCTA5 32754,26394
10798,ZCTA5 32757,35102
10799,ZCTA5 32759,21765
10800,ZCTA5 32763,31508
10801,ZCTA5 32764,34688
10802,ZCTA5 32765,40151
10803,ZCTA5 32766,61852
10804,ZCTA5 32767,-
10805,ZCTA5 32768,-
10806,ZCTA5 32771,39346
10807,ZCTA5 32773,41331
10808,ZCTA5 32775,-
10809,ZCTA5 32776,34958
10810,ZCTA5 32778,31704
10811,ZCTA5 32779,55741
10812,ZCTA5 32780,37091
10813,ZCTA5 32784,26295
10814,ZCTA5 32789,53122
10815,ZCTA5 32792,41567
10816,ZCTA5 32796,33179
10817,ZCTA5 32798,38629
10818,ZCTA5 32801,58678
10819,ZCTA5 32803,67837
10820,ZCTA5 32804,59974
10821,ZCTA5 32805,25263
10822,ZCTA5 32806,49046
10823,ZCTA5 32807,39802
10824,ZCTA5 32808,29864
10825,ZCTA5 32809,36151
10826,ZCTA5 32810,40426
10827,ZCTA5 32811,31804
10828,ZCTA5 32812,44349
10829,ZCTA5 32814,80000
10830,ZCTA5 32816,-
10831,ZCTA5 32817,39583
10832,ZCTA5 32818,30397
10833,ZCTA5 32819,58745
10834,ZCTA5 32820,89315
10835,ZCTA5 32821,51906
10836,ZCTA5 32822,35170
10837,ZCTA5 32824,64620
10838,ZCTA5 32825,51599
10839,ZCTA5 32826,43020
10840,ZCTA5 32827,63969
10841,ZCTA5 32828,57116
10842,ZCTA5 32829,51053
10843,ZCTA5 32830,111346
10844,ZCTA5 32831,41094
10845,ZCTA5 32832,66195
10846,ZCTA5 32833,54265
10847,ZCTA5 32835,48501
10848,ZCTA5 32836,74375
10849,ZCTA5 32837,63175
10850,ZCTA5 32839,36884
10851,ZCTA5 32899,-
10852,ZCTA5 32901,28054
10853,ZCTA5 32903,59082
10854,ZCTA5 32904,43230
10855,ZCTA5 32905,35502
10856,ZCTA5 32907,32443
10857,ZCTA5 32908,30800
10858,ZCTA5 32909,34481
10859,ZCTA5 32920,46111
10860,ZCTA5 32922,26300
10861,ZCTA5 32925,61364
10862,ZCTA5 32926,33268
10863,ZCTA5 32927,45824
10864,ZCTA5 32931,44815
10865,ZCTA5 32934,32644
10866,ZCTA5 32935,41394
10867,ZCTA5 32937,48607
10868,ZCTA5 32940,50269
10869,ZCTA5 32948,25642
10870,ZCTA5 32949,58750
10871,ZCTA5 32950,39040
10872,ZCTA5 32951,44211
10873,ZCTA5 32952,48562
10874,ZCTA5 32953,42841
10875,ZCTA5 32955,52289
10876,ZCTA5 32958,36105
10877,ZCTA5 32959,-
10878,ZCTA5 32960,33271
10879,ZCTA5 32962,38761
10880,ZCTA5 32963,73750
10881,ZCTA5 32966,35366
10882,ZCTA5 32967,43785
10883,ZCTA5 32968,42263
10884,ZCTA5 32970,-
10885,ZCTA5 32976,29345
10886,ZCTA5 33001,45221
10887,ZCTA5 33004,34231
10888,ZCTA5 33009,33386
10889,ZCTA5 33010,15946
10890,ZCTA5 33012,15629
10891,ZCTA5 33013,19432
10892,ZCTA5 33014,40188
10893,ZCTA5 33015,33720
10894,ZCTA5 33016,25154
10895,ZCTA5 33018,47208
10896,ZCTA5 33019,57778
10897,ZCTA5 33020,36292
10898,ZCTA5 33021,37165
10899,ZCTA5 33022,-
10900,ZCTA5 33023,38414
10901,ZCTA5 33024,42797
10902,ZCTA5 33025,48764
10903,ZCTA5 33026,44841
10904,ZCTA5 33027,31502
10905,ZCTA5 33028,60991
10906,ZCTA5 33029,71504
10907,ZCTA5 33030,21268
10908,ZCTA5 33031,98011
10909,ZCTA5 33032,36287
10910,ZCTA5 33033,38032
10911,ZCTA5 33034,19721
10912,ZCTA5 33035,43163
10913,ZCTA5 33036,41887
10914,ZCTA5 33037,45574
10915,ZCTA5 33039,-
10916,ZCTA5 33040,57164
10917,ZCTA5 33042,67927
10918,ZCTA5 33043,37045
10919,ZCTA5 33050,45663
10920,ZCTA5 33051,79444
10921,ZCTA5 33054,21890
10922,ZCTA5 33055,31735
10923,ZCTA5 33056,28115
10924,ZCTA5 33060,34957
10925,ZCTA5 33062,49969
10926,ZCTA5 33063,34359
10927,ZCTA5 33064,41286
10928,ZCTA5 33065,41159
10929,ZCTA5 33066,34667
10930,ZCTA5 33067,59250
10931,ZCTA5 33068,33731
10932,ZCTA5 33069,39900
10933,ZCTA5 33070,41976
10934,ZCTA5 33071,51393
10935,ZCTA5 33073,57308
10936,ZCTA5 33076,80600
10937,ZCTA5 33101,-
10938,ZCTA5 33109,"250,000+"
10939,ZCTA5 33122,85686
10940,ZCTA5 33125,19405
10941,ZCTA5 33126,30875
10942,ZCTA5 33127,17293
10943,ZCTA5 33128,13657
10944,ZCTA5 33129,66325
10945,ZCTA5 33130,47038
10946,ZCTA5 33131,101178
10947,ZCTA5 33132,81086
10948,ZCTA5 33133,55508
10949,ZCTA5 33134,45409
10950,ZCTA5 33135,19916
10951,ZCTA5 33136,21841
10952,ZCTA5 33137,61846
10953,ZCTA5 33138,44023
10954,ZCTA5 33139,50582
10955,ZCTA5 33140,51903
10956,ZCTA5 33141,38248
10957,ZCTA5 33142,15823
10958,ZCTA5 33143,34671
10959,ZCTA5 33144,30009
10960,ZCTA5 33145,45938
10961,ZCTA5 33146,85292
10962,ZCTA5 33147,19240
10963,ZCTA5 33149,80968
10964,ZCTA5 33150,24020
10965,ZCTA5 33154,52909
10966,ZCTA5 33155,41728
10967,ZCTA5 33156,58899
10968,ZCTA5 33157,31092
10969,ZCTA5 33158,90469
10970,ZCTA5 33160,29184
10971,ZCTA5 33161,27534
10972,ZCTA5 33162,30596
10973,ZCTA5 33165,31920
10974,ZCTA5 33166,51786
10975,ZCTA5 33167,13477
10976,ZCTA5 33168,27095
10977,ZCTA5 33169,30817
10978,ZCTA5 33170,35625
10979,ZCTA5 33172,35497
