NAME,S1901_C04_012E
70576,17500
70577,23512
70578,26299
70582,25602
70583,43224
70584,30591
70585,20729
70586,19532
70589,14536
70591,20516
70592,37712
70601,27394
70605,43348
70607,36861
70611,64833
70615,29953
70631,63594
70633,22770
70634,31287
70638,16346
70639,13625
70640,18214
70645,23750
70647,38266
70648,21399
70650,62938
70652,11767
70653,20313
70655,24792
70657,35228
70658,57813
70659,43523
70660,26319
70661,16893
70663,37147
70665,29724
70668,21016
70669,45729
70706,56442
70710,49196
70711,33137
70714,40117
70719,41803
70722,32054
70723,21875
70726,39475
70729,93333
70730,41250
70732,35685
70734,154063
70737,47589
70739,42344
70740,8485
70743,50900
70748,37446
70749,27471
70750,12026
70754,45552
70760,25227
70763,36386
70764,27500
70767,42480
70769,47616
70772,24896
70775,40162
70776,36216
70777,39803
70778,95432
70780,95559
70785,51059
70788,28415
70791,41667
70801,98443
70802,22833
70805,16873
70806,34065
70807,15243
70808,43644
70809,50576
70810,55244
70811,21325
70812,24300
70814,38900
70815,31797
70816,47601
70817,62050
70818,57734
70819,65875
70820,23453
71001,26705
71003,21413
71004,18750
71007,17101
71008,19444
71016,22005
71018,12409
71019,15531
71021,14375
71023,18216
71024,29000
71028,17331
71031,19353
71032,53693
71033,31357
71034,18750
71037,32436
71038,17224
71039,24517
71040,13877
71043,43500
71044,18125
71046,17813
71047,26821
71048,78494
71049,23958
71051,38018
71052,18354
71055,21266
71060,19566
71061,20956
71063,28313
71064,24185
71065,13065
71067,26738
71068,20083
71069,16995
71070,22400
71071,27031
71072,30357
71073,22778
71075,15829
71078,31250
71079,8750
71082,14146
71101,14349
71103,16865
71104,32911
71105,42414
71106,28721
71107,25098
71108,21800
71109,17636
71110,45956
71111,33536
71112,36052
71115,39296
71118,34817
71119,32708
71129,30491
71201,28316
71202,18824
71203,25461
71219,17432
71220,19824
71222,15316
71223,24722
71225,59333
71226,29961
71227,26743
71232,17159
71234,66500
71235,32610
71238,15897
71241,17296
71245,28264
71247,25179
71251,16864
71253,25682
71254,13699
71259,31061
71260,15793
71261,19079
71263,17224
71264,31891
71266,27619
71268,28068
71269,21901
71270,24292
71275,24226
71277,11926
71280,46406
71282,25260
71291,29896
71292,22301
71295,20224
71301,23558
71302,17692
71303,44234
71322,17830
71323,41344
71325,11687
71327,33125
71328,25303
71333,11580
71334,20559
71336,22163
71341,31940
71342,21483
71343,23008
71346,31250
71350,24598
71351,21479
71353,19833
71354,23631
71355,20096
71357,21846
71358,21750
71360,32564
71362,20948
71366,31750
71368,24338
71369,17434
71373,21319
71375,28750
71378,15529
71403,27321
71404,19821
71405,27940
71407,31477
71409,31667
71411,15000
71414,14148
71415,26375
71416,18523
71417,25597
71418,14919
71419,33792
71422,31371
71423,58958
71424,32500
71429,30500
71432,18491
71433,19694
71435,21250
71438,31125
71439,40481
71446,24510
71447,19766
71449,16690
71450,26500
71452,18646
71454,21750
71457,20056
71459,44779
71461,35069
71462,23438
71463,22353
71465,12803
71467,25346
71469,15718
71473,28286
71474,22679
71479,30000
71480,25909
71483,21475
71485,11008
71486,17479
71601,21776
71602,32240
71603,25030
71630,16500
71631,15489
71635,29167
71638,25000
71639,25733
71640,15737
71642,16797
71643,17708
71644,29375
71646,19704
71647,23640
71651,47955
71652,19808
71653,17255
71654,18558
71655,22656
71658,12083
71665,19042
71667,24695
71670,25987
71671,21207
71674,13917
71675,30478
71676,16583
71677,46875
71701,25813
71720,19125
71725,14286
71726,25391
71730,24191
71740,15179
71742,16907
71743,19185
71744,17118
71747,18984
71749,62854
71751,49231
71752,23068
71753,25253
71762,21071
71763,21333
71765,32686
71766,38438
71770,18606
71801,22277
71822,30946
71823,38750
71825,21806
71826,17143
71827,14167
71832,16446
71833,20592
71834,17944
71835,32083
71836,25875
71837,19000
71838,21838
71839,29259
71841,26875
71842,25500
71845,21477
71847,19184
71851,26750
71852,27176
71853,17569
71854,26347
71855,25990
71857,25022
71859,30096
71860,23667
71861,20446
71862,30972
71864,22917
71866,27500
71901,22032
71909,37095
71913,32114
71921,27250
71922,23500
71923,25560
71929,25820
71933,18789
71935,25536
71937,24792
71940,15449
71941,29531
71942,68125
71943,22736
71945,18865
71949,21090
71950,22917
71953,32037
71956,16313
71957,17703
71958,24900
71959,11538
71960,15000
71961,20694
71962,9050
71964,40151
71968,45556
71969,36042
71970,19167
71971,19418
71973,22821
72001,22891
72002,36271
72003,20938
72004,25500
72005,11786
72006,27278
72007,40118
72010,24253
72011,27882
72012,25771
72013,26932
72015,35550
72016,24056
72017,20192
72019,44676
72020,28750
72021,25625
72022,38610
72023,33647
72024,35170
72025,26458
72027,21974
72029,16771
72031,23617
72032,30543
72034,32011
72036,11528
72039,15607
72040,22015
72041,46250
72042,25000
72044,27361
72045,63750
72046,27778
72047,22353
72051,19141
72055,21188
72057,15221
72058,24095
72060,34219
72064,28047
72065,43958
72067,21875
72068,18984
72069,35313
72070,26250
72072,25000
72073,28911
72074,35000
72076,27250
72079,121029
72080,30433
72081,23955
72082,18045
72083,24063
72084,38819
72086,29216
72088,31439
72101,18920
72102,27768
72103,33892
72104,25581
72106,41500
72110,19600
72111,38971
72112,19677
72113,40493
72114,23920
72116,45476
72117,26938
72118,31908
72120,42188
72121,25291
72122,40568
72123,25893
72125,20694
72126,22240
72127,34500
72128,41094
72131,40521
72134,11429
72135,33404
72136,23859
72137,22826
72139,20455
72140,19464
72142,38616
72143,28699
72150,23861
72152,17500
72153,17772
72160,30918
72167,22619
72169,16250
72170,21250
72173,32702
72175,28750
72178,20625
72179,40600
72201,68380
72202,36272
72204,24828
72205,44092
72206,20515
72207,44508
72209,31187
72210,41693
72211,46236
72212,45883
72223,53444
72227,37869
72301,24953
72311,30625
72315,24980
72326,16369
72327,17647
72330,25833
72331,16389
72332,16667
72333,14671
72335,18405
72339,18750
72341,16607
72342,16596
72346,18375
72347,37708
72348,19417
72350,28438
72351,41250
72354,23409
72355,19180
72358,20938
72360,15000
72364,42003
72365,25847
72366,37361
72370,21004
72372,16406
72373,19269
72376,21950
72384,22969
72386,22656
72390,20657
72392,15000
72394,31500
72395,65538
72396,27582
72401,28103
72404,31798
72405,36174
72410,30625
72411,26087
72415,27083
72416,31364
72417,29441
72419,14809
72421,14107
72422,16893
72424,21250
72427,28594
72429,32868
72430,30833
72431,14100
72432,28056
72433,23750
72434,25219
72435,85339
72436,18875
72437,27750
72438,18209
72443,20652
72444,17456
72447,27813
72449,37083
72450,25741
72453,40156
72454,24702
72455,16733
72456,30313
72458,25682
72459,22065
72460,20417
72461,24375
72462,25833
72467,13646
72469,29375
72470,32917
72471,27917
72472,17887
72473,25905
72476,19375
72479,40083
72482,16833
72501,26502
72512,23472
72517,26042
72519,20357
72520,21307
72521,23750
72522,42837
72523,19891
72524,9346
72527,58565
72529,24565
72530,19592
72532,21098
72536,73750
72542,22344
72543,33663
72550,25977
72553,18750
72554,36616
72555,20208
72556,30750
72560,17809
72561,22250
72562,18373
72564,23750
72565,17279
72567,20469
72568,34196
72572,32813
72573,14348
72576,21164
72577,45076
72579,43469
72581,34514
72583,14688
72601,28241
72611,17061
72616,22354
72619,27105
72626,28833
72629,24321
72630,21607
72631,25059
72632,22154
72633,14464
72634,33500
72635,25234
72636,80625
72638,20935
72639,26797
72641,26508
72642,38333
72644,26159
72645,15139
72648,48000
72650,12319
72651,26750
72653,29134
72655,16607
72658,26615
72660,17750
72669,27188
72675,15909
72677,14306
72680,24355
72685,21417
72687,20196
72701,27606
72703,34184
72704,51388
72712,50241
72713,69312
72714,41300
72715,40413
72718,97708
72719,54411
72722,23459
72727,24980
72729,24085
72730,27413
72732,37148
72734,21834
72738,21375
72739,63516
72740,24333
72742,11979
72744,20897
72745,42719
72751,28105
72753,40488
72756,37109
72758,51787
72760,27083
72761,30265
72762,37041
72764,34212
72768,28750
72774,31648
72776,21601
72801,21597
72802,33093
72821,23023
72823,25758
72830,26333
72832,16953
72833,46202
72834,23365
72837,24077
72839,67700
72840,23500
72842,16625
72843,21438
72846,25321
72847,31225
72853,30739
72855,25216
72856,15750
72857,26646
72858,44674
72863,38958
72865,25104
72901,25698
72903,36559
72904,20920
72908,32857
72916,38187
72921,31319
72923,34152
72926,19306
72927,23087
72928,16071
72932,26944
72933,24757
72935,28750
72936,32796
72938,12057
72940,21976
72941,32691
72943,32500
72944,21985
72945,31264
72946,32759
72947,22039
72949,15939
72951,19500
72952,36384
72956,30568
72958,21705
72959,31375
73002,26875
73003,41017
73004,26167
73005,30061
73006,26663
73007,22230
73008,34550
73009,25694
73010,38472
73011,21250
73012,74038
73013,48801
73014,29750
73015,28750
73016,49821
73017,24375
73018,29324
73020,58319
73021,30938
73024,32500
73025,53113
73026,41837
73027,70565
73028,34531
73029,41875
73030,39643
73032,35781
73033,29063
73034,46828
73036,31594
73038,29219
73040,43125
73041,27000
73042,25050
73044,26635
73045,30195
73047,27313
73048,27197
73049,42093
73050,18571
73051,30976
73052,26854
73053,23036
73054,27344
73055,33750
73056,53364
73057,28958
73058,33125
73059,26980
73061,42857
73062,23333
73063,38041
73064,50368
73065,43878
73067,24286
73068,34332
73069,31313
73071,35737
73072,40329
73073,24158
73074,21458
73075,32515
73077,26250
73078,56987
73079,33750
73080,30208
73082,24200
73084,27313
73086,36744
73089,44934
73090,64375
73092,25893
73093,70809
73095,34141
73096,27137
73098,38438
73099,52799
73102,44865
73103,38917
73104,65208
73105,38254
73106,29783
73107,44812
73108,21987
73109,16091
73110,29209
73111,20843
73112,38243
73114,41450
73115,34468
73116,57019
73117,15154
73118,49714
73119,30599
73120,39680
73121,35787
73122,35477
73127,30606
73128,47830
73129,25572
73130,49866
73132,34817
73134,44630
73135,48942
73139,28281
73141,28167
73142,63182
73149,38621
73150,78019
73151,76818
73159,34657
73160,48894
73162,49922
73165,51328
73169,42059
73170,49092
73173,98375
73179,74375
73401,33311
73430,35750
73432,32917
73433,47188
73434,15125
73435,37917
73438,32083
73439,24697
73440,28500
73441,23125
73442,25000
73443,25662
73446,31422
73447,26733
73448,30204
73449,27146
73450,42639
73453,17000
73455,17500
73456,20938
73458,40313
73459,42500
73460,24276
73461,31250
73463,34259
73481,38750
73487,16250
73491,17500
73501,26462
73503,47772
73505,40296
73507,33875
73520,11563
73521,34000
73526,38125
73527,47292
73528,29643
73529,22596
73530,21000
73531,68750
73532,60417
73533,30866
73537,20000
73538,44299
73540,34063
73541,23048
73542,26610
73543,35000
73544,23750
73546,24104
73547,48542
73550,36513
73552,37841
73554,17500
73555,50781
73557,46458
73559,18047
73560,37083
73562,31250
73565,27500
73566,18304
73568,25250
73569,21563
73570,44625
73572,29143
73573,25089
73601,41661
73622,32917
73624,32782
73626,28750
73627,49583
73628,37614
73632,23552
73639,29861
73641,45625
73644,26968
73645,8633
73646,66458
73647,26607
73650,41667
73651,23208
73654,87813
73655,24018
73658,33750
73661,33173
73662,16765
73663,32596
73664,29500
73666,47143
73667,41458
73669,27054
73673,47700
73701,31909
73703,40634
73716,39107
73717,29708
73718,41125
73720,27000
73722,36875
73724,36324
73726,52000
73728,21080
73729,34107
73730,26355
73731,71250
73733,59688
73734,26362
73735,29000
73737,31188
73738,33984
73742,25243
73743,67500
73749,48486
73750,55464
73753,41250
73754,27333
73758,41458
73759,33382
73761,21250
73762,56250
73763,36250
73764,26190
73766,48125
73768,40781
73771,20313
73772,43929
73773,70655
73801,43559
73832,27284
73834,28125
73835,26250
73840,22708
73841,33750
73842,24323
73843,26500
73844,41250
73848,28750
73852,31125
73853,50313
73855,14226
73857,30000
73858,25104
73859,31750
73860,21635
73901,26250
73931,26839
73932,46625
73933,24632
73937,44107
73938,48750
73939,31696
73942,31385
73944,40417
73945,25980
73947,17188
73949,43333
73950,23214
73951,35000
74002,21528
74003,28136
74006,34826
74008,39231
74010,23872
74011,48293
74012,46650
74014,49990
74015,39274
74016,38958
74017,31439
74019,40369
74020,29818
74021,36101
74022,26578
74023,27778
74026,24750
74027,30625
74028,27500
74029,28563
74030,25139
74032,35592
74033,53029
74034,14250
74035,30000
74036,39055
74037,50359
74038,25588
74039,27500
74041,40125
74042,22188
74044,29135
74047,40074
74048,23679
74050,37000
74051,41875
74052,22596
74053,44659
74054,25750
74055,47357
74056,24133
74058,26104
74059,30667
74060,23750
74061,28448
74062,32568
74063,35195
74066,32770
74070,32135
74071,37692
74072,27292
74073,29531
74074,22144
74075,23064
74079,30592
74080,36250
74081,28000
74082,28750
74083,64375
74084,26250
74085,20536
74103,76250
74104,36821
74105,45295
74106,21617
74107,32788
74108,24654
74110,22634
74112,40000
74114,51888
74115,26191
74116,33895
74119,39702
74120,45357
74126,25763
74127,30767
74128,33848
74129,27060
74130,26707
74131,31250
74132,41856
74133,43223
74134,39331
74135,39993
74136,34308
74137,46719
74145,35125
74146,28438
74301,28105
74330,44844
74331,26782
74332,21250
74333,33750
74337,23802
74338,33897
74339,23083
74340,24375
74342,18594
74343,23750
74344,31141
74346,21489
74347,19750
74349,27232
74350,31406
74352,26262
74354,25278
74358,38750
74359,38750
74361,28819
74363,25125
74364,20000
74365,30503
74366,25786
74367,22212
74369,26682
74370,23306
74401,23890
74403,32692
74421,26685
74422,35743
74423,20417
74425,24800
74426,18977
74427,35156
74428,47000
74429,34213
74430,48333
74431,24531
74432,26328
74434,23920
74435,26154
74436,26644
74437,24907
74438,11389
74441,27411
74442,25341
74445,50141
74446,25625
74447,24366
74450,25672
74451,33203
74452,75709
74454,50875
74455,25500
74457,26875
74458,12500
74459,23500
74460,26875
74462,25478
74463,25625
74464,23823
74467,30375
74468,38750
74469,22813
74470,24253
74471,20486
74472,28750
74501,26728
74522,18281
74523,22798
74525,20484
74530,28654
74531,23750
74536,16458
74538,21983
74540,15781
74543,44167
74546,32750
74547,27277
74549,30938
74552,25000
74553,28750
74554,29167
74555,22321
74556,50385
74557,22708
74558,11875
74560,16406
74561,18466
74562,29063
74563,18681
74565,28125
74567,16111
74569,14063
74570,27188
74571,21750
74572,21250
74574,20556
74576,30625
74577,48560
74578,24120
74601,31332
74604,29676
74630,26667
74631,29074
74632,22125
74633,36250
74636,59583
74637,21346
74640,40000
74641,38125
74643,54167
74644,50469
74646,15313
74647,29219
74650,20000
74651,31875
74652,28750
74653,35735
74701,26160
74720,24583
74723,20329
74726,23036
74727,23993
74728,28382
74729,23569
74730,28792
74731,21500
74733,28409
74734,17258
74735,18917
74736,29297
74738,16750
74740,22699
74741,27000
74743,24286
74745,17038
74747,18933
74750,20000
74754,14063
74756,31964
74759,31688
74761,23750
74764,27778
74766,25250
74801,27063
74804,30348
74820,28637
74824,25938
74825,24688
74826,23125
74827,22750
74829,12000
74830,18750
74831,24219
74832,26193
74833,26875
74834,33185
74836,52981
74837,50906
74839,19375
74840,30417
74842,19632
74843,47083
74844,26607
74848,23224
74849,19167
74850,40000
74851,27535
74852,36406
74854,32500
74855,22143
74856,28750
74857,52277
74859,21667
74860,27813
74864,27188
74865,22344
74866,54375
74867,25938
74868,21572
74869,48250
74871,40938
74872,24730
74873,23849
74875,30000
74878,37621
74880,25625
74881,24510
74883,23713
74884,22585
74901,21146
74902,26306
74930,28929
74932,25047
74935,27917
74936,47550
74937,26590
74939,16250
74940,25563
74941,23828
74942,11458
74944,10750
74946,15000
74948,19839
74949,38582
74951,21538
74953,24162
74954,32069
74955,22381
74956,18266
74957,25625
74959,27554
74960,18723
74962,23125
74963,23333
74964,19219
74965,21790
74966,27500
75001,67500
75002,65610
75006,57519
75007,58257
75009,75090
75010,69540
75013,75933
75019,67121
75020,32653
75021,25260
75022,69311
75023,48864
75024,73512
75025,59130
75028,56603
75032,47181
75033,65591
75034,61788
75035,79415
75036,53476
75038,53687
75039,83552
75040,51131
75041,44410
75042,33604
75043,42996
75044,53647
75048,100052
75050,46574
75051,27931
75052,62045
75054,84439
75056,59717
75057,64574
75058,47000
75060,39227
75061,34499
75062,46587
75063,68780
75065,45375
75067,52165
75068,67114
75069,44731
75070,63288
75071,49644
75072,95407
75074,53212
75075,63007
75076,51264
75077,60711
75078,100313
75080,47690
75081,58225
75082,68889
75087,60761
75088,77925
75089,72697
75090,26416
75092,42009
75093,70068
75094,88100
75098,68994
75101,45100
75102,34349
75103,31625
75104,51380
75109,33106
75110,28860
75114,68967
75115,53167
75116,30977
75117,27083
75119,33996
75124,27188
75125,21471
75126,55938
75127,32176
75134,53266
75135,44635
75137,47435
75140,18786
75141,20521
75142,32784
75143,38642
75144,25469
75146,43616
75147,17289
75148,21048
75149,34521
75150,38876
75152,56100
75154,36813
75155,26507
75156,28942
75158,31687
75159,32536
75160,44395
75161,24497
75163,15021
75164,46635
75165,44008
75166,47946
75167,60809
75169,25819
75172,23000
75173,65233
75180,33657
75181,57675
75189,58187
75201,87247
75202,77727
75203,34635
75204,73880
75205,71723
75206,64355
75207,76099
75208,56123
75209,64787
75210,18961
75211,38174
75212,20821
75214,56729
75215,19911
75216,16633
75217,22909
75218,58597
75219,71602
75220,44539
75223,39393
75224,31375
75225,53158
75226,57262
75227,31662
75228,36129
75229,67428
75230,52750
75231,39167
75232,31493
75233,33508
75234,64409
75235,44486
75236,30499
75237,25819
75238,40914
75240,40433
75241,20940
75243,36376
75244,72435
75246,35786
75247,15833
75248,58302
75249,49865
75251,77940
75252,49069
75253,40547
75254,57923
75287,49248
75401,27922
75402,36962
75407,49244
75409,63987
75410,29901
75414,29784
75416,21688
75417,18827
75418,27842
75420,43068
75421,100750
75422,31641
75423,28571
75424,60882
75426,26711
75428,22982
75432,35268
75433,21053
75436,25486
75437,16786
75438,67639
75439,36284
75440,36847
75442,17241
75446,30114
75447,19135
75449,18958
75451,22992
75452,26650
75453,41328
75454,38269
75455,29391
75457,39808
75459,51897
75460,20000
75462,24716
75469,50893
75470,67083
75471,31827
75472,31420
75473,21723
75474,27971
75476,21850
75478,29821
75479,35179
75480,60694
75481,55625
75482,31784
75486,62568
75487,26595
75488,31750
75489,31023
75490,60526
75491,36111
75494,38722
75495,38822
75496,40577
75497,34936
75501,21701
75503,34434
75550,23854
75551,34139
75554,26806
75555,36250
75556,17262
75558,85556
75559,24306
75560,20529
75561,27786
75563,25179
75566,17361
75567,25484
75568,22266
75569,31392
75570,25773
75571,26442
75572,22927
75574,43115
75601,37716
75602,19246
75603,35469
75604,33989
75605,35213
75630,24107
75631,19231
75633,27222
75638,25542
75639,17066
75640,24398
75641,22321
75643,25881
75644,30586
75645,23947
75647,29741
75650,48125
75652,31472
75654,27500
75656,28548
75657,24034
75662,36524
75668,21302
75670,20925
75672,30862
75681,27386
75682,43750
75683,11708
75684,21375
75686,23750
75691,38802
75692,26919
75693,31563
75701,25588
75702,25021
75703,41154
75704,24797
75706,35367
75707,32137
75708,37647
75709,55751
75750,46250
75751,21857
75752,32625
75754,40625
75755,28768
75756,29205
75757,31667
75758,26406
75760,46250
75762,47688
75763,26071
75764,39375
75765,26875
75766,21706
75770,32500
75771,41832
75773,23650
75778,35365
75780,28036
75783,24167
75784,33000
75785,41838
75789,43083
75790,46207
75791,25917
75792,26163
75801,28452
75803,24517
75831,20570
75833,30232
75835,20291
75839,20231
75840,28191
75844,22596
75845,26875
75846,34904
75847,22826
75849,16250
75850,53750
75851,23125
75852,35652
75853,18148
75855,26213
75859,55515
75860,25809
75861,35086
75862,28750
75901,28600
75904,30483
75925,19575
75926,28235
75928,17031
75929,20852
75930,21173
75931,25552
75932,17188
75933,11351
75935,28387
75936,42625
75937,15250
75938,20938
75939,15990
75941,27321
75944,24732
75946,21984
75948,26441
75949,18106
75951,23951
75954,21453
75956,30079
75959,58173
75961,22342
75964,24097
75965,26465
75966,15032
75968,18194
75972,18590
75973,16990
75974,16250
75975,21389
75976,38864
75977,14896
75979,22819
75980,27899
76001,50085
76002,72325
76005,88571
76006,43829
76008,64122
76009,30798
76010,26489
76011,39553
76012,46992
76013,36865
76014,46528
76015,53460
76016,48847
76017,51160
76018,58080
76020,40729
76021,47859
76022,50728
76023,28672
76028,46799
76031,33281
76033,32426
76034,90833
76036,52000
76039,58996
76040,38147
76043,19432
76044,50694
76048,28445
76049,37991
76050,28254
76051,64486
76052,56596
76053,41264
76054,49576
76055,36686
76058,29797
76059,28721
76060,33492
76063,50533
76064,60791
76065,56188
76066,13930
76067,29032
76071,43235
76073,36951
76078,46250
76082,52396
76084,56845
76085,46250
76086,33376
76087,50230
76088,44681
76093,21835
76102,66453
76103,33118
76104,34047
76105,19290
76106,28535
76107,49288
76108,42746
76109,46007
76110,32053
76111,33318
76112,34845
76114,40491
76115,27315
76116,34103
76117,33161
76118,57801
76119,23867
76120,46514
76123,60278
76126,52639
76131,81286
76132,45517
76133,38393
76134,38558
76135,49393
76137,56384
76140,48978
76148,53385
76155,54137
76164,30115
76177,59090
76179,61134
76180,46181
76182,64052
76201,27013
76205,37574
76207,47578
76208,48435
76209,37753
76210,58531
76225,32066
76226,60363
76227,59359
76228,30000
76230,35732
76233,37000
76234,45556
76239,49125
76240,34944
76244,81701
76245,20942
76247,48048
76248,67177
76249,43329
76250,33792
76251,36500
76252,40250
76253,38571
76255,25048
76258,29107
76259,68571
76262,68106
76264,40833
76265,25795
76266,53940
76268,44167
76271,55268
76272,38589
76273,33268
76301,21394
76302,33188
76305,33611
76306,24285
76308,37813
76309,23295
76310,34543
76351,26987
76354,25879
76360,20583
76363,30000
76364,28929
76365,24121
76366,19839
76367,48000
76370,77976
76371,43542
76372,27500
76374,29330
76377,23571
76379,38125
76380,20904
76384,22440
76388,42727
76389,26364
76401,28490
76424,18721
76426,39428
76427,12083
76430,24643
76431,36667
76432,30909
76433,51563
76435,34821
76437,33214
76442,27596
76443,29167
76444,19137
76445,46739
76446,26389
76448,19063
76449,38994
76450,31328
76453,65850
76454,17125
76455,33214
76457,25455
76458,25689
76462,27961
76463,31875
76464,16250
76470,24892
76471,19800
76472,53477
76474,8922
76475,33036
76476,38693
76483,26563
76486,21362
76501,21168
76502,45509
76504,32705
76511,32578
76513,33958
76518,41250
76520,42639
76522,35339
76524,28261
76525,32500
76527,41750
76528,30881
76530,32054
76531,28241
76534,48000
76537,62294
76539,43690
76541,26242
76542,47472
76543,32290
76544,39292
76548,46584
76549,44024
76550,29384
76554,35132
76556,27500
76557,40288
76559,40013
76561,19702
76566,16382
76567,32609
76570,24432
76571,50020
76574,36566
76577,41667
76579,21429
76621,43250
76622,38438
76624,52130
76626,32143
76627,32708
76628,15833
76629,15724
76630,24899
76633,48939
76634,37616
76635,23889
76636,38750
76637,33750
76638,57188
76639,17778
76640,28750
76641,59250
76642,22215
76643,41250
76645,27905
76648,16929
76649,21429
76650,49583
76651,33864
76652,62250
76653,29741
76654,28611
76655,47375
76656,26932
76657,46130
76660,32222
76661,23892
76664,27411
76665,34019
76666,36250
76667,25179
76670,25278
76671,26875
76673,41299
76678,50500
76679,25179
76681,23750
76682,39632
76687,25063
76689,24350
76690,16985
76691,29507
76692,40500
76693,16944
76701,29414
76704,20938
76705,30695
76706,17533
76707,20439
76708,28680
76710,32531
76711,47970
76712,45893
76801,24881
76802,38250
76821,28750
76823,25221
76825,32656
76828,45417
76832,16875
76834,30950
76837,30917
76844,24348
76849,33021
76853,28688
76856,24327
76857,26514
76858,25000
76859,20962
76861,46500
76864,22292
76865,20313
76866,46875
76872,21591
76875,44250
76877,28235
76878,40875
76888,63194
76890,26603
76901,37354
76903,23515
76904,45350
76905,31970
76932,31078
76933,22422
76934,18304
76935,36056
76936,26992
76941,29861
76943,42700
76945,14764
76950,44408
76955,55972
77002,60278
77003,78953
77004,47620
77005,64447
77006,65634
77007,103671
77008,75000
77009,47845
77010,224286
77011,32393
77012,25993
77013,27450
77014,31244
77015,33438
77016,23223
77017,33095
77018,36185
77019,88889
77020,24587
77021,25674
77022,21895
77023,27057
77024,71686
77025,52521
77026,19042
77027,78076
77028,18638
77029,24741
77030,49641
77031,32771
77032,23194
77033,26863
77034,41250
77035,35322
77036,28917
77037,27942
77038,27556
77039,25637
77040,45979
77041,70019
77042,43078
77043,49974
77044,46991
77045,32196
77046,135341
77047,53579
77048,25423
77049,47208
77050,37550
77051,19412
77053,33493
77054,50705
77055,57500
77056,70737
77057,51283
77058,47217
77059,67857
77060,28670
77061,26321
77062,60833
77063,38672
77064,53773
77065,43721
77066,50536
77067,27460
77068,54079
77069,53797
77070,51961
77071,40575
77072,27959
77073,42422
77074,32497
77075,37340
77076,24729
77077,45942
77078,31744
77079,53511
77080,43108
77081,37114
77082,39101
77083,28168
77084,51383
77085,45839
77086,18220
77087,26756
77088,30874
77089,43472
77090,36888
77091,26507
77092,36589
77093,17887
77094,42120
77095,65038
77096,43710
77098,80992
77099,26258
77301,31586
77302,77596
77303,40306
77304,41665
77306,27443
77316,34162
77318,43007
77320,27813
77327,24777
77328,34947
77331,22157
77335,21827
77336,33311
77338,41317
77339,48711
77340,26206
77345,54453
77346,60746
77351,32301
77354,41849
77355,43443
77356,45431
77357,40845
77358,41314
77360,20694
77363,18420
77364,26875
77365,47009
77367,88475
77371,24069
77372,37813
77373,49742
77375,53714
77377,62535
77378,53538
77379,50194
77380,64342
77381,53056
77382,80797
77384,48351
77385,70694
77386,71865
77388,56654
77389,67394
77396,60772
77401,55483
77406,47833
77407,69148
77414,27698
77417,24274
77418,37143
77420,38214
77422,27679
77423,58365
77429,65196
77430,16563
77433,64641
77434,23810
77435,19900
77437,26213
77441,64132
77444,32188
77445,34600
77446,15131
77447,32384
77449,57706
77450,55598
77455,14625
77459,65565
77461,32393
77464,21354
77465,21868
77466,39286
77469,46984
77471,39219
77474,32892
77476,117708
77477,51129
77478,59504
77479,72801
77480,45134
77482,23828
77484,39491
77485,30301
77488,25811
77489,53105
77493,65104
77494,78519
77498,57893
77502,27926
77503,32928
77504,35429
77505,50135
77506,30259
77507,59464
77510,42358
77511,38807
77514,30799
77515,47258
77518,45714
77519,26875
77520,28547
77521,44818
77523,38226
77530,37023
77531,52434
77532,34771
77533,45893
77534,59167
77535,31284
77536,41192
77538,53750
77539,61840
77541,29650
77545,68766
77546,46577
77547,26528
77550,30212
77551,31483
77554,50262
77560,28854
77562,22324
77563,39688
77564,23083
77565,62321
77566,54810
77568,27334
77571,48297
77573,57768
77575,23660
77577,41471
77578,43655
77581,50095
77583,54765
77584,67474
77586,59571
77587,27857
77590,30971
77591,42464
77598,41734
77611,54881
77612,29825
77615,6964
77619,43383
77622,35417
77623,58625
77624,34583
77625,16230
77627,40174
77630,31172
77632,35299
77640,28306
77642,25000
77651,52167
77655,41750
77656,24709
77657,38360
77659,45238
77660,33542
77662,29464
77664,57679
77665,60610
77701,37740
77702,35083
77703,21286
77705,29447
77706,36622
77707,43482
77708,40678
77713,46816
77801,23626
77802,43403
77803,35151
77807,29939
77808,40802
77830,100174
77831,30799
77833,39145
77835,25636
77836,36456
77837,29250
77840,22655
77845,41138
77853,32321
77856,29167
77857,20976
77859,20595
77861,31042
77864,24917
77865,27313
77868,33495
77871,36759
77872,44167
77873,32422
77878,39073
77879,45139
77880,78139
77901,34567
77904,42747
77905,26908
77950,50000
77951,13043
77954,19637
77957,37443
77962,37692
77963,19450
77964,33034
77968,40078
77975,34792
77977,19271
77978,47813
77979,32006
77982,46894
77983,40860
77984,31050
77990,53359
77995,23556
78002,52308
78003,38074
78006,47665
78009,33990
78010,33000
78011,30882
78013,39049
78014,18446
78015,60350
78016,23813
78022,30250
78023,72238
78025,33456
78026,31372
78028,38146
78040,14466
78041,30949
78043,24171
78045,54485
78046,19848
78050,82250
78052,35840
78055,34539
78056,70347
78058,125843
78059,34722
78061,28150
78063,47865
78064,30690
78065,18646
78069,28684
78070,60909
78071,36581
78072,33750
78073,32553
78076,15059
78101,25833
78102,25969
78108,63276
78109,50500
78112,22190
78113,47731
78114,37069
78118,49926
78119,23050
78121,43326
78123,21054
78124,53988
78130,44929
78132,56802
